taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Streptomyces,0.7728779853482428,1,0.2768249975652792,0.5490588891399174,-2.267030249849597,-2.022714880536295,-2.4876190860056724,-0.2973511556358668,4.618249305311235,-0.0442096223440355,0.45920000013691203,0.5490588891399174,FALSE,ns
Arthrobacter,0.8055694351775335,1,0.2881003390026477,0.5663830206324691,-2.3972356652244162,-2.1984070436956253,-2.671841467102227,-0.3048885566550368,8.10866183997032,-0.0399208108280079,0.4578000001416759,0.5663830206324691,FALSE,ns
Janthinobacterium,0.7875058394954005,1,0.3013029814147568,0.5753536362804081,-2.6154483139968923,-2.344491699252436,-2.9337956102307086,-0.535645636083129,4.631638718580912,-0.08669658499565117,0.42771445735457564,0.5753536362804081,FALSE,ns
Microbacterium,0.47432353528458515,1,0.2929718272604449,0.5856052299671662,-1.0950381132964147,-0.9176678968937644,-1.3225454284151752,-0.410520162271113,8.863294260524459,-0.04913413303930232,0.4558000001484935,0.5856052299671662,FALSE,ns
Alloiococcus,0.07337085488209523,0.5978440606211538,0.602488735135795,1,-2.464725515041108,-2.400759938988185,-2.5520855874298984,-0.012380224810146778,7.47044663069547,-0.0017722731433133646,0.4988000000039999,0.5978440606211538,FALSE,ns
Gemella,0.8027572832435512,1,0.33576419280469494,0.6452521599521301,1.2973743227298904,1.4414003459986944,1.1554367454003485,-0.2885356612106733,6.776665503071093,-0.047113250421645624,0.4664000001125077,0.6452521599521301,FALSE,ns
Peptoniphilus,0.8356067254418387,1,0.35390399241530457,0.6663258702222081,-0.3930413258397447,-0.19900562257261178,-0.6277058129271911,-0.4765288851357239,7.526542209599227,-0.06746827861027212,0.4475104980772641,0.6663258702222081,FALSE,ns
Unknown genus44,0.759202292084144,1,0.4015016322921034,0.6988301962376592,-1.7111591483233335,-1.563003995455948,-1.9300710728711215,-0.20398923680409897,5.975252582565778,-0.03215218195413774,0.47410517905072064,0.6988301962376592,FALSE,ns
Ralstonia,0.8224876791386921,1,0.4101481584584699,0.6996828715109977,-2.7701381945071475,-2.542813638652948,-3.07546180384342,-0.43133402925243747,8.941196103714015,-0.05268383286233803,0.4500000001683503,0.6996828715109977,FALSE,ns
Acidovorax,0.7647655344839636,1,0.4256131662972609,0.7314207790029373,-2.1516337678696456,-1.9322136429647214,-2.413479200112591,-0.3291147657763993,5.744090539602557,-0.05146395031017261,0.459600000135552,0.7314207790029373,FALSE,ns
Devosia,0.5006151993317299,0.9978141799430083,0.4927724866589574,0.7751710121381344,-3.145846060188444,-2.9079383446842693,-3.383969835925793,-0.2496642003564764,4.599863749282932,-0.036952024431327016,0.46610677875772466,0.7751710121381344,FALSE,ns
Methylobacterium,0.7357863986882393,1,0.47804210719097434,0.7938109278037403,-1.4899151939318562,-1.327513145955244,-1.7262540115651994,-0.35758582258271776,9.949366387370606,-0.037586574927232205,0.47010597890420325,0.7938109278037403,FALSE,ns
Dietzia,0.9241736660650054,1,0.48896750394200983,0.817637025320409,-0.05410837384766776,0.06199308703829942,-0.25547964703378856,-0.3065486548155887,7.686310025824108,-0.04201595654818863,0.4664000001125077,0.817637025320409,FALSE,ns
Paracoccus,0.6912451999652923,1,0.49134013827265316,0.8354351181173193,7.145517173064879,6.918945529357806,7.401354574908171,-0.11850369672704808,6.375069213801269,-0.020389158986272866,0.48720000004269454,0.8354351181173193,FALSE,ns
Cellulomonas,0.4797107650590421,0.9995193521086483,0.6040346681860638,0.8357342823544716,-3.0944292426438142,-2.916518976869847,-3.287942082837561,-0.21493887329766803,4.34542652749492,-0.03584300044369833,0.4676000001084558,0.8357342823544716,FALSE,ns
Stenotrophomonas,0.8009876230248151,1,0.5439142281883468,0.8490236438303591,-1.876058418408265,-1.668339293666901,-2.121690110856595,-0.33373826640143367,5.491111849306406,-0.053119998778479977,0.4591081785014966,0.8490236438303591,FALSE,ns
Unknown genus125,0.5918603314029952,1,0.6259426008490734,0.8742145973893568,-2.540465278002654,-2.3476597612401866,-2.7779711168569046,-0.25108040182761826,5.106143690163681,-0.04013719457618255,0.4642000001199484,0.8742145973893568,FALSE,ns
Stenoxybacter,0.20735921007849872,0.9670674185625591,0.6571640023480839,0.9062512332736858,-1.991118361892421,-1.8364473177722855,-2.1783046528930496,-0.10253715042710265,4.973167187212481,-0.017860972504334376,0.4856000000480402,0.9062512332736858,FALSE,ns
Capnocytophaga,0.12966141617718735,0.9081234884930082,0.3854434216971288,1,-0.5544165350004242,-0.5803637696116004,-0.5283369115572123,0.13704713032836402,9.184577271306054,0.017831293039746482,0.48490301944647,0.9081234884930082,FALSE,ns
Leptotrichia,0.1359949852871096,0.9096547669273828,0.3222449046782511,1,-1.1324738688668523,-1.1843637988305424,-1.07050802438241,0.15457561923336538,10.152926407980297,0.01762262446954862,0.48550289946846104,0.9096547669273828,FALSE,ns
