taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Anoxybacillus,0.7652293437872711,0.9967015379315146,0.7375671340317793,0.9867295540891936,-3.402719587446348,-3.489829221138775,-3.3123440919192646,0.1406423765633269,6.164397687343375,0.020043574651474244,0.48920000003601655,0.7652293437872711,0.9967015379315146,0.7375671340317793,0.9867295540891936,0.9867295540891936,FALSE,ns
Unknown genus41,0.7452252262570856,0.9950015309705766,0.7556489161721024,0.9869886722810572,-3.647788774162329,-3.726747722324177,-3.553947078732615,0.0464794994166029,5.732055066393851,0.00713393628504429,0.49640000001200085,0.7452252262570856,0.9950015309705766,0.7556489161721024,0.9869886722810572,0.9869886722810572,FALSE,ns
Aeromicrobium,0.36971991648862457,1,0.6384441529899612,0.9872272361235018,4.388037011968059,4.415401982565063,4.356426971820502,-0.02554590609474028,2.547274683561751,-0.004850238201392717,0.49470105980570006,0.36971991648862457,1,0.6384441529899612,0.9872272361235018,0.9872272361235018,FALSE,ns
Caulobacter,0.4379846257032443,0.9881152392795265,0.379141336153464,0.9928999497158968,-3.5821447471665664,-3.7045744691116758,-3.431593731063944,0.36639275448744435,6.0539113830817355,0.05340493976119163,0.47100000009699317,0.4379846257032443,0.9881152392795265,0.379141336153464,0.9928999497158968,0.9881152392795265,FALSE,ns
Lactobacillus,0.31399471128566325,0.9881937634425892,0.2912856841558546,0.9949302608866841,-2.6605210983263703,-2.908955982003195,-2.429378739968276,0.5221063124120402,8.134815363439618,0.060183946147453565,0.46540000011588845,0.31399471128566325,0.9881937634425892,0.2912856841558546,0.9949302608866841,0.9881937634425892,FALSE,ns
Neisseria,0.7982556886530726,0.9963216927679566,0.8078076534962045,0.9888357835880027,-2.966362576071073,-3.055191364770949,-2.8750089808445303,-0.010747054245707766,7.009803862267206,-0.0016806813972231071,0.4993001399743372,0.7982556886530726,0.9963216927679566,0.8078076534962045,0.9888357835880027,0.9888357835880027,FALSE,ns
Roseomonas,0.5463320790405634,0.9933043406037354,0.5906092489455561,0.9890346846640344,-3.4841790201637677,-3.5876982133556377,-3.379390439407892,0.263688906510831,6.1562175943180915,0.03666238017688804,0.4789042192265856,0.5463320790405634,0.9933043406037354,0.5906092489455561,0.9890346846640344,0.9890346846640344,FALSE,ns
Alloiococcus,0.3161801364598077,0.9895833861408291,0.38758750168194617,1,-0.25248676209563303,-1.078538106463613,1.9413747550370326,0.25375871159144614,8.304849028698822,0.031652739637584026,0.4789042192265856,0.3161801364598077,0.9895833861408291,0.38758750168194617,1,0.9895833861408291,FALSE,ns
Alkanindiges,0.17426851191334583,0.9898976890567164,0.8894393367010347,1,4.378135531712244,4.395204908181422,4.360311130481691,-0.016948606520566845,2.576437301065389,-0.0030706190476629093,0.49670065987901985,0.17426851191334583,0.9898976890567164,0.8894393367010347,1,0.9898976890567164,FALSE,ns
Prevotella,0.7765028005293312,0.9983598299675756,0.789516179546496,0.9903302403008017,-2.1393650393708876,-2.2576534431766566,-2.0297833069623863,0.12757350294510772,9.331513982265417,0.012811765673059155,0.4919016197030557,0.7765028005293312,0.9983598299675756,0.789516179546496,0.9903302403008017,0.9903302403008017,FALSE,ns
Stenotrophomonas,0.44630782816959896,0.990337537585529,0.4132958582908214,0.9977905172629918,-3.4137774336923563,-3.5606613413346135,-3.267504839165161,0.27817047163566233,6.237671932890148,0.04142890411703122,0.47390521904339433,0.44630782816959896,0.990337537585529,0.4132958582908214,0.9977905172629918,0.990337537585529,FALSE,ns
Alistipes,0.8686517753255095,1,0.6883922837813625,0.9907707873658382,4.030989301540101,4.150436752822601,3.915889895515335,-0.18358165651334568,7.1930568545996465,-0.02602417680754429,0.47450509906537436,0.8686517753255095,1,0.6883922837813625,0.9907707873658382,0.9907707873658382,FALSE,ns
Fusobacterium,0.8231643818560584,1,0.7546307308717516,0.9907805577022085,-3.097268337114718,-3.1508035965155923,-3.0436870596294083,0.07552827436361831,7.292901145839728,0.010117163041712084,0.4937012597690415,0.8231643818560584,1,0.7546307308717516,0.9907805577022085,0.9907805577022085,FALSE,ns
Mycobacterium,0.4427056378895563,0.9915469002542657,0.4410682248252968,0.9919510225260972,-3.448503488402654,-3.609264659509148,-3.290933907107206,0.27685799221770857,6.359532436242657,0.03700663238905834,0.4759048191166646,0.4427056378895563,0.9915469002542657,0.4410682248252968,0.9919510225260972,0.9915469002542657,FALSE,ns
Ralstonia,0.8085508268300311,1,0.7877522830411643,0.9920538390829866,-3.354185583491933,-3.3920524606583093,-3.3232418990591475,0.11762745291981602,6.735671606633943,0.017155509642605173,0.48920000003601655,0.8085508268300311,1,0.7877522830411643,0.9920538390829866,0.9920538390829866,FALSE,ns
Novosphingobium,0.5643295086145034,0.9931633827943893,0.5059840160131841,0.9932273431051108,-3.5207274619402718,-3.6156940141927425,-3.4218400233532655,0.24369031787037,6.1369610682797635,0.03564618316945686,0.4778000000741463,0.5643295086145034,0.9931633827943893,0.5059840160131841,0.9932273431051108,0.9931633827943893,FALSE,ns
Alcanivorax,0.8629850819145476,1,0.6981082958167603,0.9934056591731448,4.192676946479146,4.278449839905746,4.110733718449221,-0.209304162050592,6.516628701981664,-0.032318646019452286,0.466706658779694,0.8629850819145476,1,0.6981082958167603,0.9934056591731448,0.9934056591731448,FALSE,ns
